InstanceType,ProductDescription,AvailabilityZone,PriceChanges,min,max
a1.large,SUSE Linux,us-west-2c,75,0.0797,0.1773
r5d.large,Red Hat Enterprise Linux,us-east-2c,75,0.0809,0.0848
c5n.metal,Red Hat Enterprise Linux,eu-central-1b,75,1.3619,4.558
m5ad.24xlarge,SUSE Linux,us-east-1b,75,1.7323,5.044
p3.8xlarge,Linux/UNIX,ca-central-1b,75,4.0392,13.464
d2.8xlarge,Linux/UNIX,eu-north-1c,75,1.6752,5.584
m5a.xlarge,Windows,us-west-1b,75,0.2486,0.386
m5ad.large,Linux/UNIX,eu-west-2b,75,0.0312,0.0941
c5n.18xlarge,Red Hat Enterprise Linux,us-west-1c,75,1.2378,1.2885
r5a.24xlarge,Windows,us-west-2a,75,6.1159,9.84
r5.8xlarge,Red Hat Enterprise Linux,ap-northeast-2c,75,0.6574,0.72
c5n.9xlarge,Linux/UNIX,ap-northeast-1c,75,0.5988,0.6099
m5ad.12xlarge,Windows,eu-central-1a,75,3.0426,4.7577
z1d.3xlarge,Windows,us-west-2a,75,0.8868,1.6680000000000001
c5d.18xlarge,Windows,eu-west-1c,75,4.5487,7.2360000000000015
t3.micro,Windows,ap-northeast-2c,75,0.0131,0.0222
r5dn.xlarge,SUSE Linux,us-east-2a,75,0.1418,0.459
m4.16xlarge,Red Hat Enterprise Linux,ca-central-1a,75,1.0551,1.1078
m5ad.xlarge,Windows,us-west-2b,75,0.2516,0.39
r5dn.xlarge,Red Hat Enterprise Linux,ap-southeast-1a,75,0.1285,0.46
r5dn.xlarge,Linux/UNIX,ap-southeast-1a,75,0.0685,0.4
i3.16xlarge,Linux/UNIX,ap-northeast-2a,75,1.7568,5.0345
r5dn.large,Windows,ap-southeast-1b,75,0.1263,0.292
r5a.8xlarge,SUSE Linux,us-east-1a,75,0.6605,0.7278
x1e.32xlarge,Linux/UNIX,us-east-1a,75,8.0064,26.688000000000002
m5d.8xlarge,Red Hat Enterprise Linux,eu-west-3a,75,0.639,1.5817
r5dn.large,SUSE Linux,ap-southeast-1b,75,0.0973,0.263
m5d.8xlarge,Linux/UNIX,eu-west-3a,75,0.509,1.4517
c5n.9xlarge,Red Hat Enterprise Linux,ap-northeast-1c,75,0.7288,0.7399
x1e.2xlarge,Red Hat Enterprise Linux,ap-northeast-2a,75,0.8554,2.548
r5a.8xlarge,Windows,eu-west-2a,75,2.0071,3.6
x1e.16xlarge,SUSE Linux,ap-southeast-1a,75,5.9032,19.444000000000006
m5a.12xlarge,Windows,eu-west-2b,75,2.9998,4.6080000000000005
x1e.16xlarge,Red Hat Enterprise Linux,ap-southeast-1a,75,5.9332,19.474
x1e.16xlarge,Linux/UNIX,ap-southeast-1a,75,5.8032,19.344
h1.16xlarge,Windows,us-west-2b,75,4.0672,7.3439999999999985
i3.2xlarge,Windows,ap-southeast-2a,75,0.5924,1.116
i3en.6xlarge,Red Hat Enterprise Linux,us-east-1c,75,0.9436,1.1662
r5dn.xlarge,Windows,ap-southeast-1a,75,0.2525,0.584
z1d.large,SUSE Linux,ap-southeast-1a,75,0.1308,0.326
r5ad.4xlarge,Red Hat Enterprise Linux,eu-central-1c,75,0.4218,1.0125
m5.24xlarge,Linux/UNIX,ap-southeast-1a,75,1.5696,1.5943
r5ad.4xlarge,Linux/UNIX,eu-central-1c,75,0.2918,0.8825
m5.24xlarge,Red Hat Enterprise Linux,ap-southeast-1a,75,1.6996,1.7243
r5ad.4xlarge,Windows,us-west-2a,75,1.0193,1.784
m5.24xlarge,SUSE Linux,ap-southeast-1a,75,1.6696,1.6943
r5a.8xlarge,Linux/UNIX,eu-west-2a,75,0.5529999999999999,2.128
i3en.12xlarge,Windows,eu-west-3c,75,4.1016,8.52
r5ad.8xlarge,Linux/UNIX,us-west-1b,75,0.5416,1.7199
i3en.12xlarge,Windows,ca-central-1d,75,4.008,8.208
c1.xlarge,Windows,eu-west-1a,75,0.2543,0.3072
r5ad.8xlarge,Red Hat Enterprise Linux,us-west-1b,75,0.6716,1.8499
r5a.4xlarge,Windows,us-west-2a,75,1.0193,1.64
r5a.8xlarge,SUSE Linux,eu-west-2a,75,0.653,2.278
i3en.6xlarge,Linux/UNIX,us-east-1c,75,0.8136,1.0362
m5.metal,Windows,ca-central-1a,75,5.7074,8.8921
c5.18xlarge,SUSE Linux,eu-west-2a,75,1.2311,1.2875
r5ad.large,Linux/UNIX,us-west-1b,75,0.0338,0.1067
m4.16xlarge,SUSE Linux,ca-central-1a,75,1.0251,1.0778
r5ad.large,Red Hat Enterprise Linux,us-west-1b,75,0.0938,0.1667
m5d.metal,Windows,us-west-2c,75,5.4978,7.1367
m5d.metal,Windows,eu-west-3a,75,5.4341,7.4802
r5n.2xlarge,Windows,ap-northeast-1c,75,0.5144,1.092
r5ad.12xlarge,Windows,us-west-2c,75,3.0579,5.352
m5ad.4xlarge,Linux/UNIX,eu-west-2c,75,0.2414,0.7749
c5d.18xlarge,Linux/UNIX,eu-west-3a,75,1.0908,3.5633
r5.4xlarge,Windows,us-west-2d,75,1.0185,1.747
m3.medium,Linux/UNIX,ap-southeast-1a,75,0.0098,0.0116
m5a.4xlarge,Windows,ap-northeast-1a,75,1.0154,1.632
r5.8xlarge,Linux/UNIX,ap-northeast-2c,75,0.5274,0.59
m5a.4xlarge,SUSE Linux,ap-southeast-2b,75,0.3894,0.9640000000000001
m3.medium,Red Hat Enterprise Linux,ap-southeast-1a,75,0.0698,0.0716
m5a.24xlarge,Linux/UNIX,ap-southeast-2b,75,1.7365,5.184
m3.xlarge,SUSE Linux,us-west-2a,75,0.1613,0.1624
r5dn.4xlarge,SUSE Linux,us-east-2a,75,0.2672,1.486
t3.small,Windows,ap-northeast-2c,75,0.0262,0.0444
r5a.16xlarge,Windows,ap-northeast-1d,75,4.115,7.3279999999999985
r5d.2xlarge,Windows,us-west-2d,75,0.5097,0.9420000000000001
g4dn.12xlarge,Windows,eu-west-2c,75,3.3589,5.9209
m3.medium,SUSE Linux,ap-southeast-1a,75,0.1098,0.1116
m5a.24xlarge,SUSE Linux,ap-southeast-2c,75,1.8365,5.284
m5a.16xlarge,SUSE Linux,eu-west-1c,75,1.2543,3.1719999999999997
m3.xlarge,Linux/UNIX,us-west-2a,75,0.0613,0.0624
t3a.medium,Linux/UNIX,eu-west-1a,76,0.0122,0.0138
c5d.12xlarge,SUSE Linux,us-east-1a,76,0.8773,0.9076
g3.8xlarge,Windows,us-west-1c,76,2.3924,4.54
m5dn.12xlarge,Red Hat Enterprise Linux,us-east-2b,76,0.6089,3.394
m5a.xlarge,Windows,ap-southeast-1a,76,0.2494,0.3996
i3.metal,Linux/UNIX,us-east-1a,76,1.4976,4.6316
r5ad.large,Linux/UNIX,us-east-1d,76,0.0356,0.0398
c5d.12xlarge,Red Hat Enterprise Linux,us-east-1a,76,0.9073,0.9376
c5n.18xlarge,SUSE Linux,us-west-1c,76,1.2078,1.3085
r5ad.large,Red Hat Enterprise Linux,us-east-1d,76,0.0956,0.0998
c5d.12xlarge,Linux/UNIX,us-east-1a,76,0.7773,0.8076
m5ad.large,Red Hat Enterprise Linux,us-east-1f,76,0.094,0.163
r5ad.large,SUSE Linux,us-west-1b,76,0.0968,0.2067
m5ad.24xlarge,Linux/UNIX,eu-west-2b,76,1.4484,4.8061
i3.metal,SUSE Linux,us-east-1a,76,1.5976,4.7316
m5ad.24xlarge,Red Hat Enterprise Linux,eu-west-2b,76,1.5784,4.9361
t3a.medium,Red Hat Enterprise Linux,eu-west-1a,76,0.0722,0.0738
r5dn.24xlarge,Linux/UNIX,ap-northeast-1c,76,1.7565,9.744
c5n.9xlarge,SUSE Linux,ap-northeast-1c,76,0.6988,0.7599
i3en.2xlarge,Windows,eu-central-1a,76,0.6920000000000001,1.3937
m5dn.large,SUSE Linux,us-east-1b,76,0.09699999999999999,0.199
i3en.2xlarge,Red Hat Enterprise Linux,us-east-2b,76,0.4012,1.0021
t3.medium,Linux/UNIX,ap-northeast-2c,76,0.0156,0.052000000000000005
i3en.2xlarge,Linux/UNIX,us-east-2b,76,0.2712,0.8721
r5ad.4xlarge,SUSE Linux,eu-central-1c,76,0.3918,0.9825
r5.large,Red Hat Enterprise Linux,eu-west-1c,76,0.0978,0.1025
m5.24xlarge,Linux/UNIX,eu-north-1a,76,1.3759,3.9939
r5ad.8xlarge,SUSE Linux,us-west-1b,76,0.6416,1.8199
i3en.3xlarge,Linux/UNIX,eu-west-3c,76,0.4734,1.578
r5ad.2xlarge,Windows,us-west-1b,76,0.5034,0.8239
c5n.metal,SUSE Linux,eu-central-1b,76,1.3319,4.578
m1.large,Windows,us-west-2b,76,0.1095,0.1415
i3en.3xlarge,Red Hat Enterprise Linux,eu-west-3c,76,0.6034,1.7080000000000002
r5.8xlarge,Linux/UNIX,ca-central-1a,76,0.5088,0.5552
r5.8xlarge,Linux/UNIX,eu-central-1a,76,0.5835,0.6766
m5dn.2xlarge,Windows,ap-southeast-1b,76,0.4988,0.7012
r4.large,Red Hat Enterprise Linux,us-west-2c,76,0.0937,0.0991
i3en.24xlarge,Linux/UNIX,eu-west-3c,76,3.7872,12.624
r5d.large,SUSE Linux,us-east-2c,76,0.0839,0.1209
i3.8xlarge,Linux/UNIX,us-west-1c,76,0.8256,1.043
r5ad.xlarge,Red Hat Enterprise Linux,ap-northeast-1a,76,0.1332,0.378
t3.micro,Red Hat Enterprise Linux,ap-northeast-2b,76,0.0639,0.073
p3.2xlarge,Linux/UNIX,ap-southeast-2b,76,1.2702,1.8351
i3en.6xlarge,SUSE Linux,us-east-1c,76,0.9136,1.1862
m5a.16xlarge,Red Hat Enterprise Linux,eu-west-3c,76,1.0996,3.362
i3en.6xlarge,Windows,ap-northeast-1a,76,2.0616,4.296
p2.8xlarge,Linux/UNIX,ap-northeast-2c,76,3.516,11.72
i3en.xlarge,Windows,ap-south-1c,76,0.3132,0.698
i3.16xlarge,Linux/UNIX,eu-north-1b,76,1.5648,5.216
r5dn.xlarge,SUSE Linux,ap-southeast-1a,76,0.1685,0.525
m5a.12xlarge,Windows,eu-west-3c,76,2.9352,4.632
m5a.12xlarge,Linux/UNIX,eu-west-2a,76,0.7918,2.4
m5a.24xlarge,SUSE Linux,ap-southeast-2b,76,1.8365,5.284
h1.8xlarge,Windows,us-east-1c,76,2.0336,3.6719999999999997
p3.2xlarge,SUSE Linux,ap-southeast-2b,76,1.3702,1.9351
r5.8xlarge,Red Hat Enterprise Linux,ca-central-1a,76,0.6388,0.6852
m5a.24xlarge,Linux/UNIX,eu-west-2a,76,1.5835,4.8
m5a.12xlarge,Red Hat Enterprise Linux,eu-west-2a,76,0.9218,2.53
c5d.large,Linux/UNIX,us-west-2d,76,0.0322,0.096
m5a.xlarge,Windows,eu-central-1a,76,0.2536,0.392
g4dn.4xlarge,Windows,ap-southeast-1c,76,1.2415,2.421
c5d.large,SUSE Linux,us-west-2d,76,0.1322,0.196
m5a.16xlarge,Windows,eu-central-1a,76,3.8698,6.272
x1e.4xlarge,SUSE Linux,ap-south-1a,76,0.965,2.5643
i3.4xlarge,SUSE Linux,eu-west-2b,76,0.5344,1.548
i3.4xlarge,Red Hat Enterprise Linux,eu-west-2b,76,0.5644,1.578
i3.4xlarge,Linux/UNIX,eu-west-2b,76,0.4344,1.4480000000000002
r5d.2xlarge,Linux/UNIX,us-west-2b,76,0.1417,0.168
r5.8xlarge,Red Hat Enterprise Linux,eu-central-1a,76,0.7135,0.8066
m5a.24xlarge,Red Hat Enterprise Linux,eu-west-2a,76,1.7135,4.93
t3.micro,Windows,ap-northeast-2a,76,0.0131,0.0222
m3.xlarge,Red Hat Enterprise Linux,sa-east-1c,76,0.1377,0.1389
i3.2xlarge,SUSE Linux,ap-south-1a,76,0.3124,0.3589
r5.12xlarge,SUSE Linux,us-west-2d,76,0.9477,3.132
r5ad.large,Windows,us-west-1b,76,0.1258,0.2027
x1.32xlarge,Windows,us-west-2c,77,9.8894,19.226
a1.2xlarge,Red Hat Enterprise Linux,ap-northeast-1a,77,0.1946,0.2005
z1d.3xlarge,Linux/UNIX,us-west-2a,77,0.3348,1.1159999999999999
c5d.18xlarge,Windows,eu-west-1a,77,4.5487,7.2360000000000015
z1d.2xlarge,Red Hat Enterprise Linux,eu-west-1c,77,0.3796,0.3944
r5ad.24xlarge,Red Hat Enterprise Linux,ap-southeast-1a,77,1.7744,5.2768
m5ad.4xlarge,Windows,ap-northeast-2c,77,0.9877,1.5479
x1.16xlarge,Windows,us-west-2c,77,4.9447,9.613
r5ad.4xlarge,Linux/UNIX,us-west-1b,77,0.2708,0.9026
c5.metal,Windows,eu-west-3a,77,5.8704,9.264
r5ad.4xlarge,Red Hat Enterprise Linux,us-west-1b,77,0.4008,1.0326
c5d.4xlarge,Linux/UNIX,ap-southeast-2a,77,0.2756,0.2782
m5dn.2xlarge,Windows,us-east-2a,77,0.4478,0.912
x1e.4xlarge,SUSE Linux,us-east-2a,77,1.1008,3.4360000000000004
c5n.18xlarge,Red Hat Enterprise Linux,us-east-2b,77,0.8141,0.8605
r5d.2xlarge,SUSE Linux,us-west-2b,77,0.2417,0.2922
a1.large,SUSE Linux,eu-west-1a,77,0.0808,0.11900000000000001
x1e.4xlarge,Red Hat Enterprise Linux,us-east-2a,77,1.1308,3.466
r5a.4xlarge,Red Hat Enterprise Linux,eu-west-1b,77,0.4323,0.4364
c3.8xlarge,Red Hat Enterprise Linux,us-east-1a,77,0.6,0.6112
r5a.large,Windows,us-west-2b,77,0.1274,0.2007
r5ad.12xlarge,Linux/UNIX,us-west-2b,77,1.3017,3.144
c3.8xlarge,SUSE Linux,us-east-1a,77,0.57,0.5812
r5ad.xlarge,SUSE Linux,ap-northeast-1a,77,0.1732,0.443
z1d.12xlarge,Linux/UNIX,eu-central-1b,77,1.62,5.4
p2.8xlarge,SUSE Linux,eu-central-1a,77,3.2824,10.708
x1e.32xlarge,SUSE Linux,ap-south-1a,77,8.356,27.62
c5d.4xlarge,Red Hat Enterprise Linux,ap-southeast-2a,77,0.4056,0.4082
z1d.xlarge,Windows,us-west-1a,77,0.3106,0.606
r5a.24xlarge,Windows,us-west-2b,77,6.1159,9.84
m5ad.4xlarge,Windows,us-east-1f,77,0.9914,1.56
x1e.32xlarge,Red Hat Enterprise Linux,ap-south-1a,77,8.386000000000001,27.65
p2.8xlarge,Red Hat Enterprise Linux,eu-central-1a,77,3.3124,10.738
z1d.large,Windows,ap-southeast-2b,77,0.1598,0.318
x1e.32xlarge,Linux/UNIX,ap-south-1a,77,8.256,27.52
c3.8xlarge,Linux/UNIX,us-east-1a,77,0.47,0.4812
d2.4xlarge,Linux/UNIX,ap-northeast-1d,77,1.0128,3.3760000000000003
g3.4xlarge,SUSE Linux,ap-northeast-2c,77,0.526,1.52
i3en.large,Red Hat Enterprise Linux,eu-west-3c,77,0.1389,0.32299999999999995
i3en.3xlarge,Red Hat Enterprise Linux,ap-northeast-1c,77,0.6088,1.726
m4.large,SUSE Linux,ap-southeast-1a,77,0.1311,0.1338
r5dn.8xlarge,Linux/UNIX,us-east-2a,77,0.3345,2.672
m5.24xlarge,Windows,eu-north-1a,77,5.7919,8.3817
m5a.24xlarge,SUSE Linux,eu-west-2a,77,1.6835,4.95
m5a.24xlarge,Windows,ap-southeast-1c,77,5.9856,9.6
i3en.24xlarge,SUSE Linux,eu-west-3c,77,3.8872,12.724
d2.8xlarge,Windows,eu-north-1c,77,3.3312,7.24
i3en.3xlarge,SUSE Linux,eu-west-3c,77,0.5734,1.6780000000000002
g3.16xlarge,SUSE Linux,ca-central-1b,77,1.7992,5.763999999999999
d2.4xlarge,SUSE Linux,ap-northeast-1d,77,1.1128,3.4760000000000004
i3en.large,Linux/UNIX,eu-west-3c,77,0.0789,0.263
m5a.2xlarge,SUSE Linux,ca-central-1b,77,0.2214,0.2741
r5a.16xlarge,Windows,us-west-2c,77,4.0583,6.56
i3en.6xlarge,Windows,eu-west-3c,77,2.0508,4.26
m5a.12xlarge,SUSE Linux,eu-west-2a,77,0.8918,2.55
m5a.xlarge,Windows,ap-northeast-1c,77,0.2539,0.408
g4dn.12xlarge,Linux/UNIX,eu-west-2c,77,1.1509,3.9195
r5a.12xlarge,Windows,us-east-1c,77,3.063,4.92
g3.16xlarge,Red Hat Enterprise Linux,ca-central-1b,77,1.8292,5.794
g4dn.12xlarge,Red Hat Enterprise Linux,eu-west-2c,77,1.2809,4.0495
m4.large,Red Hat Enterprise Linux,ap-southeast-1a,77,0.0911,0.0938
m5a.8xlarge,Red Hat Enterprise Linux,eu-central-1a,77,0.6084,1.794
i3.16xlarge,Windows,eu-west-2b,77,4.6816,8.736
g3.4xlarge,Windows,us-east-2b,77,1.078,1.876
g3.4xlarge,Red Hat Enterprise Linux,ap-northeast-2c,77,0.556,1.55
i2.8xlarge,Windows,us-east-2a,77,3.008,7.782
r5n.16xlarge,Red Hat Enterprise Linux,eu-central-1a,77,1.297,4.7437
r5.8xlarge,SUSE Linux,eu-central-1a,77,0.6835,0.7766
h1.2xlarge,SUSE Linux,us-east-2a,77,0.2404,0.568
h1.4xlarge,Red Hat Enterprise Linux,us-east-2c,77,0.4108,1.23
m5.metal,Red Hat Enterprise Linux,ca-central-1a,77,1.5871,4.3776
m4.xlarge,SUSE Linux,eu-west-2a,77,0.1628,0.1645
t3.small,Red Hat Enterprise Linux,ap-northeast-2a,77,0.0678,0.086
t3a.medium,SUSE Linux,eu-west-1a,77,0.0755,0.1127
r4.xlarge,Linux/UNIX,ca-central-1a,77,0.0606,0.0651
i2.4xlarge,Windows,eu-central-1b,77,1.6963,4.532
t3.small,Red Hat Enterprise Linux,ap-northeast-2c,77,0.0678,0.086
t3.medium,SUSE Linux,ap-northeast-2c,77,0.115,0.152
g3.8xlarge,Windows,eu-west-1b,77,2.198,3.892
t3a.medium,Red Hat Enterprise Linux,eu-west-3a,77,0.0728,0.0748
m4.large,Linux/UNIX,ap-southeast-1a,77,0.0311,0.0338
r5a.16xlarge,Red Hat Enterprise Linux,ap-northeast-1d,77,1.301,4.513999999999999
i3.large,Windows,eu-west-2b,77,0.1463,0.273
t3a.medium,Linux/UNIX,eu-west-3a,77,0.0128,0.0148
r5a.16xlarge,Linux/UNIX,ap-northeast-1d,77,1.171,4.3839999999999995
g4dn.xlarge,Red Hat Enterprise Linux,ap-south-1c,77,0.2337,0.639
g4dn.xlarge,Linux/UNIX,ap-south-1c,77,0.1737,0.579
r5dn.12xlarge,Windows,us-east-1d,77,3.063,4.9684
i3en.2xlarge,Windows,eu-west-3c,77,0.6836,1.42
i3en.3xlarge,Linux/UNIX,ap-northeast-1c,77,0.4788,1.5959999999999999
m5a.8xlarge,SUSE Linux,eu-central-1a,78,0.5784,1.764
t2.large,Linux/UNIX,eu-central-1c,78,0.0322,0.0347
m5.16xlarge,Windows,eu-north-1c,78,3.8613,6.2079999999999975
m5d.12xlarge,Red Hat Enterprise Linux,ap-northeast-2c,78,0.8852,2.6444
i3.8xlarge,Windows,ap-south-1b,78,2.3216,4.303999999999999
r5a.2xlarge,SUSE Linux,sa-east-1a,78,0.2359,0.3404
m5.16xlarge,Red Hat Enterprise Linux,eu-north-1a,78,1.0473,3.3939999999999997
z1d.2xlarge,Windows,us-east-1c,78,0.5912,1.112
z1d.3xlarge,SUSE Linux,us-west-2a,78,0.4348,1.216
g4dn.12xlarge,Linux/UNIX,eu-north-1c,78,1.245,4.15
m5.16xlarge,Linux/UNIX,eu-north-1a,78,0.9173,3.264
t2.large,Red Hat Enterprise Linux,eu-central-1c,78,0.0922,0.0947
g4dn.16xlarge,SUSE Linux,ca-central-1b,78,1.5496,4.982
t2.2xlarge,Red Hat Enterprise Linux,us-east-1f,78,0.2414,0.2432
m5dn.12xlarge,Windows,us-east-1b,78,3.0242,4.5969999999999995
t3.medium,SUSE Linux,ap-northeast-2b,78,0.115,0.152
x1.32xlarge,SUSE Linux,us-west-2c,78,4.1014,13.437999999999999
g4dn.xlarge,SUSE Linux,ap-south-1c,78,0.2737,0.7040000000000001
c5.12xlarge,Windows,eu-north-1c,78,2.8632,4.3919999999999995
z1d.12xlarge,Linux/UNIX,ap-northeast-1c,78,1.6344,5.4479999999999995
t3.small,SUSE Linux,ap-northeast-2a,78,0.057,0.126
m5d.xlarge,Windows,ap-northeast-1d,78,0.2539,0.4
r5ad.8xlarge,Windows,eu-west-3b,78,2.2064,3.92
x1.32xlarge,Linux/UNIX,us-west-2c,78,4.0014,13.338
z1d.12xlarge,SUSE Linux,eu-central-1b,78,1.72,5.5
t3.small,SUSE Linux,ap-northeast-2c,78,0.057,0.126
r5ad.8xlarge,Windows,us-west-1b,78,2.0136,3.1536
c4.large,SUSE Linux,us-west-2b,78,0.1307,0.1339
c4.large,Red Hat Enterprise Linux,us-west-2b,78,0.0907,0.0939
t2.2xlarge,Linux/UNIX,us-east-1f,78,0.1114,0.1132
r5dn.2xlarge,Windows,eu-central-1b,78,0.5139,1.1640000000000001
m5a.12xlarge,Windows,eu-west-2a,78,2.9998,4.6080000000000005
i3en.24xlarge,Windows,eu-west-3c,78,8.2032,17.04
c4.large,Linux/UNIX,us-west-2b,78,0.0307,0.0339
t2.large,SUSE Linux,eu-central-1c,78,0.1322,0.1347
r5dn.24xlarge,SUSE Linux,ap-northeast-1c,78,1.8565,9.894
r5dn.24xlarge,Red Hat Enterprise Linux,ap-northeast-1c,78,1.8865,9.874
m5a.4xlarge,SUSE Linux,eu-west-3c,78,0.3545,0.908
m5a.8xlarge,Linux/UNIX,eu-central-1a,78,0.4784,1.6640000000000001
r5a.12xlarge,Red Hat Enterprise Linux,ap-southeast-1a,78,0.9522,1.8835
g4dn.12xlarge,Red Hat Enterprise Linux,eu-north-1c,78,1.375,4.28
r5ad.4xlarge,SUSE Linux,us-west-1b,78,0.3708,1.0026
c5d.4xlarge,SUSE Linux,ap-southeast-2a,78,0.3756,0.3782
t2.2xlarge,SUSE Linux,us-east-1f,78,0.2114,0.2132
g3.8xlarge,Windows,us-west-1b,78,2.3924,4.54
c1.xlarge,Windows,eu-west-1b,78,0.2543,0.3072
r5ad.4xlarge,Linux/UNIX,eu-west-2a,78,0.2765,1.232
d2.8xlarge,Windows,ap-southeast-1b,78,2.766,7.638
r3.2xlarge,Linux/UNIX,ap-northeast-1a,78,0.1328,0.1401
i3.16xlarge,SUSE Linux,ap-northeast-1c,78,1.8568,1.8865
p2.16xlarge,Red Hat Enterprise Linux,us-east-2c,78,4.45,4.56
p2.16xlarge,SUSE Linux,us-east-2c,78,4.42,4.53
r5d.metal,Red Hat Enterprise Linux,eu-central-1a,78,1.297,8.434
i3.16xlarge,Red Hat Enterprise Linux,ap-northeast-1c,78,1.8868,1.9165
r5ad.12xlarge,SUSE Linux,us-west-2b,78,1.4017,3.294
i3.16xlarge,Linux/UNIX,eu-west-3b,78,1.7376,5.6413
i3en.large,Windows,eu-west-3c,78,0.1709,0.355
p2.8xlarge,SUSE Linux,us-east-2a,78,2.26,2.87
p2.8xlarge,Windows,eu-central-1a,78,4.6544,12.08
i3.16xlarge,Linux/UNIX,ap-northeast-1c,78,1.7568,1.7865
z1d.xlarge,SUSE Linux,us-east-2a,78,0.2116,0.4970000000000001
m5ad.4xlarge,Windows,us-west-2c,78,1.0064,1.56
t2.xlarge,SUSE Linux,us-east-2c,78,0.1557,0.1587
i2.4xlarge,SUSE Linux,ap-southeast-2c,78,1.321,4.17
i3en.xlarge,Linux/UNIX,eu-west-3c,78,0.1578,0.526
c5n.metal,SUSE Linux,ca-central-1b,78,1.4877,4.398
i3en.xlarge,Red Hat Enterprise Linux,eu-west-3c,78,0.2178,0.586
r5d.large,Linux/UNIX,ap-northeast-2a,78,0.033,0.1681
m5a.12xlarge,Red Hat Enterprise Linux,ap-southeast-1b,78,0.9148,2.722
t3a.medium,SUSE Linux,eu-west-3a,78,0.0758,0.1128
m5ad.2xlarge,Windows,eu-west-1a,78,0.5066,0.828
t3.2xlarge,Windows,ap-northeast-2a,78,0.272,0.5632
m1.large,Windows,us-west-2a,78,0.1095,0.1415
i2.8xlarge,SUSE Linux,us-east-1c,78,2.146,2.98
d2.8xlarge,Windows,eu-west-2a,78,3.5082,7.83
c1.xlarge,Windows,us-west-1b,78,0.3254,0.3792
x1e.8xlarge,SUSE Linux,us-east-2b,78,2.1016,6.772
r5d.16xlarge,Red Hat Enterprise Linux,us-east-1a,78,1.27,4.738
c5d.large,SUSE Linux,us-east-1a,78,0.1324,0.1341
g3.16xlarge,Linux/UNIX,eu-west-1b,78,1.452,4.84
g3.16xlarge,SUSE Linux,eu-west-1b,78,1.5519999999999998,4.94
i3en.3xlarge,SUSE Linux,ap-northeast-1c,78,0.5788,1.746
m5d.2xlarge,Windows,eu-north-1c,78,0.4827,0.4863
d2.xlarge,Linux/UNIX,ap-south-1a,78,0.2481,0.8270000000000001
c5d.large,Linux/UNIX,us-east-2b,78,0.019,0.0209
i3.8xlarge,Red Hat Enterprise Linux,us-west-1c,78,0.9556,1.173
c5d.large,Linux/UNIX,us-east-1a,78,0.0324,0.0341
m5a.large,Windows,ap-northeast-1c,78,0.1269,0.204
r5n.16xlarge,Linux/UNIX,eu-central-1a,78,1.167,4.6137
x1e.4xlarge,SUSE Linux,us-east-2b,78,1.1008,3.4360000000000004
c5d.large,Red Hat Enterprise Linux,us-east-2b,78,0.079,0.0809
r5ad.large,SUSE Linux,us-east-1d,78,0.0986,0.1356
t3.medium,Linux/UNIX,ap-northeast-2a,78,0.0156,0.052000000000000005
m4.10xlarge,SUSE Linux,eu-west-2b,78,0.7284,0.7386
c5d.9xlarge,Linux/UNIX,eu-north-1a,78,0.4914,1.8719999999999999
z1d.large,Windows,ap-northeast-1d,78,0.1601,0.319
i3.2xlarge,Windows,eu-west-3a,78,0.5852,1.092
r5a.2xlarge,Red Hat Enterprise Linux,sa-east-1a,78,0.2659,0.3704
m4.10xlarge,Red Hat Enterprise Linux,eu-west-2b,78,0.7584,0.7686
r5a.24xlarge,Red Hat Enterprise Linux,eu-west-1c,78,1.9439,6.226
r3.2xlarge,SUSE Linux,ap-northeast-1a,78,0.2328,0.2401
t3a.micro,Linux/UNIX,us-east-1a,78,0.0028,0.0038
r5a.2xlarge,Linux/UNIX,sa-east-1a,78,0.1359,0.2404
i3.8xlarge,SUSE Linux,us-west-1c,79,0.9256,1.143
m5.xlarge,SUSE Linux,eu-north-1a,79,0.1573,0.1601
r5dn.large,Windows,us-east-2c,79,0.1129,0.259
m5.xlarge,Red Hat Enterprise Linux,eu-north-1a,79,0.1173,0.1201
x1e.32xlarge,Windows,eu-west-1c,79,15.488,37.88800000000001
r5dn.xlarge,Linux/UNIX,us-west-2a,79,0.0708,0.1171
i3.4xlarge,Windows,eu-west-3a,79,1.1704,2.184
m5.xlarge,Linux/UNIX,eu-north-1a,79,0.0573,0.0601
r5a.12xlarge,Windows,us-east-1b,79,3.063,4.92
i3.4xlarge,Windows,eu-west-2b,79,1.1704,2.184
r5dn.xlarge,Red Hat Enterprise Linux,us-west-2a,79,0.1308,0.1771
i3.16xlarge,Windows,ap-south-1b,79,4.6432,8.607999999999999
i3.metal,Windows,us-east-1a,79,4.4416,7.9060000000000015
i3.16xlarge,Windows,ap-southeast-1c,79,4.7392,8.927999999999997
r5a.24xlarge,Windows,eu-central-1c,79,6.1666,10.2012
t3.medium,Windows,ap-northeast-2c,79,0.034,0.0704
r5ad.24xlarge,Linux/UNIX,ap-northeast-2c,79,1.5822,5.9378
i3en.large,Linux/UNIX,ca-central-1a,79,0.075,0.25
i3en.large,Red Hat Enterprise Linux,ca-central-1a,79,0.135,0.31
i3en.large,Red Hat Enterprise Linux,eu-west-1a,79,0.135,0.31
p2.16xlarge,Linux/UNIX,eu-central-1b,79,6.3648,21.216
