,Instance, Product/Description, Region, Migrations, SumStartingInstance, DaysStartingInstance, SumMigrations, DaysMigrations, Difference
3422,i3en.12xlarge, Red Hat Enterprise Linux, us-west-1,2,573.1370875,297,573.1370875,297,0.0
2129,t2.large, SUSE Linux, us-west-2,0,50.608800000000194,396,50.60880000000003,396,0.0
3417,i3en.12xlarge, Red Hat Enterprise Linux, eu-west-2,0,460.7523041666648,228,460.7523041666669,228,0.0
12155,z1d.6xlarge, SUSE Linux, eu-central-1,0,365.07929583333123,396,365.07929583333333,396,0.0
3215,i3.2xlarge, Windows, eu-west-2,0,231.7391999999976,396,231.73920000000007,396,0.0
3214,i3.2xlarge, Windows, eu-west-1,0,227.46239999999904,396,227.46240000000012,396,0.0
12138,c5d.24xlarge, Linux/UNIX, ap-southeast-1,0,264.5021916666667,177,264.5021916666668,177,0.0
12141,c5d.24xlarge, Linux/UNIX, eu-central-1,0,281.5893999999995,177,281.5894,177,0.0
12142,c5d.24xlarge, Linux/UNIX, eu-north-1,0,232.00484583333244,177,232.00484583333343,177,0.0
12143,c5d.24xlarge, Linux/UNIX, eu-west-1,0,291.7482708333335,177,291.74827083333344,177,0.0
3213,i3.2xlarge, Windows, eu-north-1,0,223.18560000000076,396,223.1856,396,0.0
12145,c5d.24xlarge, Linux/UNIX, sa-east-1,0,346.46352083333437,177,346.4635208333331,177,0.0
3212,i3.2xlarge, Windows, eu-central-1,0,234.11519999999769,396,234.1152000000001,396,0.0
3209,i3.2xlarge, Windows, ap-southeast-1,0,234.5903999999993,396,234.59039999999987,396,0.0
12151,z1d.6xlarge, SUSE Linux, ap-northeast-2,0,166.53208333333316,178,166.5320833333334,178,0.0
12152,z1d.6xlarge, SUSE Linux, ap-south-1,0,198.1989041666673,182,198.19890416666664,182,0.0
3207,i3.2xlarge, Windows, ap-northeast-2,0,232.6896000000011,396,232.68960000000004,396,0.0
12156,z1d.6xlarge, SUSE Linux, eu-west-1,0,340.7768833333342,396,340.77688333333344,396,0.0
2177,d2.2xlarge, SUSE Linux, ap-southeast-1,0,246.31200000000268,396,246.312,396,0.0
12157,z1d.6xlarge, SUSE Linux, eu-west-2,0,163.11448333333288,178,163.11448333333328,178,0.0
3206,i3.2xlarge, Windows, ap-northeast-1,0,232.6896000000011,396,232.68960000000004,396,0.0
12159,z1d.6xlarge, SUSE Linux, us-east-2,0,144.31928333333298,182,144.31928333333332,182,0.0
238,g2.8xlarge, Windows, ap-southeast-1,0,585.2879999999998,396,585.2880000000006,396,0.0
237,g2.8xlarge, Windows, ap-northeast-1,0,536.8175999999969,396,536.8175999999999,396,0.0
3197,t3.large, Linux/UNIX, eu-north-1,0,10.256400000000012,396,10.2564,396,0.0
3193,t3.large, Linux/UNIX, ap-southeast-1,0,12.512200000000114,396,12.512199999999993,396,0.0
3187,i3en.metal, SUSE Linux, us-east-2,0,614.7612166666672,182,614.7612166666665,182,0.0
12167,c5n.xlarge, SUSE Linux, ca-central-1,0,30.094141666666694,177,30.094141666666662,177,0.0
3186,i3en.metal, SUSE Linux, us-east-1,0,765.700883333334,227,765.7008833333333,227,0.0
3183,i3en.metal, SUSE Linux, eu-west-2,0,696.4715999999995,178,696.4716000000003,178,0.0
2174,d2.2xlarge, SUSE Linux, ap-northeast-1,0,240.1344000000008,396,240.1344000000001,396,0.0
2175,d2.2xlarge, SUSE Linux, ap-northeast-2,0,108.5455999999996,179,108.54560000000006,179,0.0
241,g2.8xlarge, Windows, eu-west-1,0,443.6784000000021,396,443.6784,396,0.0
3219,i3.2xlarge, Windows, us-east-2,0,219.8592000000021,396,219.8592,396,0.0
3221,i3.2xlarge, Windows, us-west-2,0,219.8592000000021,396,219.8592,396,0.0
3239,i3.2xlarge, SUSE Linux, ap-northeast-2,0,56.88880000000015,178,56.88880000000003,178,0.0
3265,t3.micro, Windows, sa-east-1,0,5.623200000000002,396,5.623199999999998,396,0.0
3264,t3.micro, Windows, eu-west-3,0,6.698254166666598,396,6.6982541666666675,396,0.0
3262,t3.micro, Windows, eu-west-1,0,4.989599999999982,396,4.9895999999999985,396,0.0
12100,c5d.24xlarge, Red Hat Enterprise Linux, ap-southeast-1,0,287.5121916666667,177,287.51219166666664,177,0.0
3261,t3.micro, Windows, eu-north-1,0,4.910400000000021,396,4.910399999999999,396,0.0
12103,c5d.24xlarge, Red Hat Enterprise Linux, eu-central-1,0,304.59939999999983,177,304.5993999999999,177,0.0
12104,c5d.24xlarge, Red Hat Enterprise Linux, eu-north-1,0,255.01484583333408,177,255.01484583333337,177,0.0
3260,t3.micro, Windows, eu-central-1,0,5.068800000000014,396,5.068800000000001,396,0.0
12107,c5d.24xlarge, Red Hat Enterprise Linux, sa-east-1,0,369.47352083333396,177,369.4735208333335,177,0.0
3259,t3.micro, Windows, ca-central-1,0,5.029199999999997,396,5.029199999999996,396,0.0
3258,t3.micro, Windows, ap-southeast-2,0,5.205912500000034,396,5.205912499999998,396,0.0
12113,z1d.3xlarge, SUSE Linux, ap-northeast-2,0,94.41083333333374,178,94.41083333333331,178,0.0
3257,t3.micro, Windows, ap-southeast-1,0,5.206687500000032,396,5.206687499999999,396,0.0
3256,t3.micro, Windows, ap-south-1,0,4.989599999999982,396,4.9895999999999985,396,0.0
252,g2.2xlarge, Red Hat Enterprise Linux, us-west-2,0,103.35000000000058,318,103.35000000000004,318,0.0
3254,t3.micro, Windows, ap-northeast-1,0,5.266800000000028,396,5.266800000000002,396,0.0
249,g2.2xlarge, Red Hat Enterprise Linux, eu-west-1,0,110.01379999999945,323,110.01380000000006,323,0.0
12119,z1d.3xlarge, SUSE Linux, eu-west-2,0,93.18909999999998,179,93.1891,179,0.0
2165,m4.xlarge, SUSE Linux, ca-central-1,0,27.93060000000013,177,27.93059999999999,177,0.0
12121,z1d.3xlarge, SUSE Linux, us-east-2,0,83.39401666666697,182,83.39401666666666,182,0.0
247,g2.2xlarge, Red Hat Enterprise Linux, ap-southeast-2,1,128.21648787878786,316,128.21648787878786,316,0.0
246,g2.2xlarge, Red Hat Enterprise Linux, ap-southeast-1,0,139.75000000000117,325,139.74999999999994,325,0.0
3247,i3.2xlarge, SUSE Linux, eu-west-2,0,56.461599999999954,178,56.46159999999997,178,0.0
3245,i3.2xlarge, SUSE Linux, eu-north-1,0,53.79920000000005,182,53.79920000000003,182,0.0
3241,i3.2xlarge, SUSE Linux, ap-southeast-1,0,128.4623999999992,396,128.46239999999992,396,0.0
245,g2.2xlarge, Red Hat Enterprise Linux, ap-northeast-1,0,127.26678333333334,317,127.26678333333334,317,0.0
244,g2.8xlarge, Windows, us-west-2,0,418.9679999999984,396,418.968,396,0.0
2176,d2.2xlarge, SUSE Linux, ap-south-1,0,108.45380000000004,182,108.45380000000004,182,0.0
2178,d2.2xlarge, SUSE Linux, ap-southeast-2,0,246.31200000000268,396,246.312,396,0.0
3416,i3en.12xlarge, Red Hat Enterprise Linux, eu-west-1,0,623.3899999999987,323,623.3900000000001,323,0.0
12246,c5d.12xlarge, Linux/UNIX, eu-west-1,0,145.86083750000006,177,145.86083750000006,177,0.0
224,t2.medium, Windows, sa-east-1,0,15.958800000000075,396,15.958800000000002,396,0.0
3127,t3.nano, Red Hat Enterprise Linux, ap-northeast-1,0,19.654000000000003,317,19.65400000000001,317,0.0
12223,m5n.8xlarge, SUSE Linux, us-east-2,0,83.87849166666669,183,83.87849166666662,183,0.0
12224,m5n.8xlarge, SUSE Linux, us-west-2,0,135.04457942546588,204,135.0445794254658,204,0.0
3124,i3.16xlarge, Red Hat Enterprise Linux, us-east-2,0,517.5767999999961,318,517.5768000000003,318,0.0
2185,d2.2xlarge, SUSE Linux, us-east-1,0,203.54400000000112,396,203.54400000000004,396,0.0
2186,d2.2xlarge, SUSE Linux, us-east-2,0,93.5479999999999,182,93.54800000000002,182,0.0
12232,c5d.12xlarge, Red Hat Enterprise Linux, eu-west-1,0,168.87083749999962,177,168.87083749999994,177,0.0
12233,c5d.12xlarge, Red Hat Enterprise Linux, eu-west-2,0,156.4079249999996,177,156.40792500000003,177,0.0
3120,i3.16xlarge, Red Hat Enterprise Linux, eu-west-2,0,590.1615999999998,316,590.1616000000001,316,0.0
3119,i3.16xlarge, Red Hat Enterprise Linux, eu-west-1,0,575.327600000003,323,575.3275999999996,323,0.0
223,t2.medium, Windows, eu-west-3,0,13.38479999999993,396,13.384800000000002,396,0.0
3118,i3.16xlarge, Red Hat Enterprise Linux, eu-north-1,0,545.7255999999968,322,545.7256000000001,322,0.0
12247,c5d.12xlarge, Linux/UNIX, eu-west-2,0,133.3979250000003,177,133.39792499999996,177,0.0
12181,c5d.12xlarge, SUSE Linux, eu-west-1,0,163.56083749999948,177,163.5608374999999,177,0.0
3117,i3.16xlarge, Red Hat Enterprise Linux, eu-central-1,0,618.7388000000008,323,618.7387999999997,323,0.0
3116,i3.16xlarge, Red Hat Enterprise Linux, ca-central-1,0,562.8592000000029,316,562.8591999999996,316,0.0
3114,i3.16xlarge, Red Hat Enterprise Linux, ap-southeast-1,0,625.6900000000028,325,625.6899999999996,325,0.0
222,t2.medium, Windows, eu-west-2,0,13.46400000000008,396,13.46400000000001,396,0.0
3113,i3.16xlarge, Red Hat Enterprise Linux, ap-south-1,0,589.0024000000016,322,589.0023999999999,322,0.0
12254,m5n.large, Windows, ap-southeast-1,0,25.440342857142944,204,25.440342857142852,204,0.0
12255,m5n.large, Windows, eu-central-1,0,25.869959999999914,204,25.869959999999992,204,0.0
12256,m5n.large, Windows, eu-west-1,0,26.13346666666665,204,26.13346666666665,204,0.0
3112,i3.16xlarge, Red Hat Enterprise Linux, ap-northeast-2,0,598.1155999999983,317,598.1156000000002,317,0.0
12259,m5n.large, Windows, us-west-2,0,25.663771428571547,204,25.663771428571412,204,0.0
221,t2.medium, Windows, eu-west-1,0,13.067999999999955,396,13.068000000000007,396,0.0
2188,d2.2xlarge, SUSE Linux, us-west-2,0,203.54400000000112,396,203.54400000000004,396,0.0
2189,t2.large, Windows, ap-northeast-1,0,25.5419999999999,396,25.541999999999998,396,0.0
225,t2.medium, Windows, us-east-1,0,12.63240000000006,396,12.632399999999995,396,0.0
3129,t3.nano, Red Hat Enterprise Linux, ap-south-1,0,19.867399999999915,322,19.867400000000004,322,0.0
12217,a1.metal, Windows, ap-southeast-1,0,140.13014999999996,162,140.13014999999996,162,0.0
12216,a1.2xlarge, Windows, ap-southeast-1,0,70.07392916666667,162,70.07392916666666,162,0.0
12182,c5d.12xlarge, SUSE Linux, eu-west-2,0,151.09792500000026,177,151.09792499999992,177,0.0
2179,d2.2xlarge, SUSE Linux, ca-central-1,0,98.30580000000029,177,98.30580000000003,177,0.0
3156,i3.16xlarge, Linux/UNIX, us-east-2,0,593.0495999999986,396,593.0495999999996,396,0.0
236,g2.8xlarge, Linux/UNIX, us-west-2,0,308.8799999999985,396,308.88,396,0.0
2180,d2.2xlarge, SUSE Linux, eu-central-1,0,228.25440000000182,396,228.25439999999983,396,0.0
2181,d2.2xlarge, SUSE Linux, eu-north-1,0,94.42159999999984,182,94.42160000000004,182,0.0
2182,d2.2xlarge, SUSE Linux, eu-west-1,0,214.23599999999897,396,214.23600000000008,396,0.0
3152,i3.16xlarge, Linux/UNIX, eu-west-2,0,688.0896000000014,396,688.0896,396,0.0
3151,i3.16xlarge, Linux/UNIX, eu-west-1,0,653.8752000000034,396,653.8751999999997,396,0.0
3149,i3.16xlarge, Linux/UNIX, eu-central-1,0,707.0976000000024,396,707.0975999999998,396,0.0
233,g2.8xlarge, Linux/UNIX, eu-west-1,0,333.59039999999925,396,333.59039999999993,396,0.0
3146,i3.16xlarge, Linux/UNIX, ap-southeast-1,0,710.8992000000052,396,710.8992000000003,396,0.0
2184,d2.2xlarge, SUSE Linux, eu-west-3,0,100.24959999999972,178,100.24960000000002,178,0.0
230,g2.8xlarge, Linux/UNIX, ap-southeast-1,0,475.19999999999686,396,475.1999999999999,396,0.0
3139,t3.nano, Red Hat Enterprise Linux, us-east-1,0,19.95839999999997,324,19.958400000000008,324,0.0
3138,t3.nano, Red Hat Enterprise Linux, sa-east-1,0,20.5625,329,20.5625,329,0.0
12203,r5ad.8xlarge, Linux/UNIX, ap-northeast-2,1,112.48595735294118,213,112.48595735294118,213,0.0
3136,t3.nano, Red Hat Enterprise Linux, eu-west-2,0,19.528800000000068,316,19.528800000000004,316,0.0
3135,t3.nano, Red Hat Enterprise Linux, eu-west-1,0,19.929099999999913,323,19.929100000000005,323,0.0
3134,t3.nano, Red Hat Enterprise Linux, eu-north-1,0,19.83519999999997,322,19.835200000000007,322,0.0
3133,t3.nano, Red Hat Enterprise Linux, eu-central-1,0,19.96140000000008,323,19.961400000000005,323,0.0
229,g2.8xlarge, Linux/UNIX, ap-northeast-1,0,426.72960000000177,396,426.7296000000002,396,0.0
3131,t3.nano, Red Hat Enterprise Linux, ap-southeast-2,0,19.592,316,19.592000000000013,316,0.0
228,t2.medium, Windows, us-west-2,0,12.63240000000006,396,12.632399999999995,396,0.0
226,t2.medium, Windows, us-east-2,0,12.63240000000006,396,12.632399999999995,396,0.0
12214,r5ad.8xlarge, Linux/UNIX, us-west-2,0,124.29753749999945,213,124.2975375,213,0.0
3130,t3.nano, Red Hat Enterprise Linux, ap-southeast-1,0,20.150000000000013,325,20.150000000000013,325,0.0
12093,c5d.24xlarge, SUSE Linux, sa-east-1,0,364.16352083333265,177,364.1635208333333,177,0.0
3266,t3.micro, Windows, us-east-1,0,4.8708000000000125,396,4.870800000000001,396,0.0
12091,c5d.24xlarge, SUSE Linux, eu-west-1,0,309.44827083333365,177,309.44827083333337,177,0.0
3349,t3.medium, Red Hat Enterprise Linux, ap-south-1,0,23.634799999999906,322,23.634799999999984,322,0.0
3364,i3.xlarge, Windows, ap-northeast-2,0,116.34480000000055,396,116.34480000000002,396,0.0
276,r5.12xlarge, SUSE Linux, eu-north-1,0,153.92156666666668,182,153.92156666666662,182,0.0
3363,i3.xlarge, Windows, ap-northeast-1,0,116.34480000000055,396,116.34480000000002,396,0.0
3362,t3.medium, Red Hat Enterprise Linux, us-west-2,0,23.34500000000012,322,23.345,322,0.0
3360,t3.medium, Red Hat Enterprise Linux, us-east-2,0,23.055000000000113,318,23.055,318,0.0
3359,t3.medium, Red Hat Enterprise Linux, us-east-1,0,23.490000000000123,324,23.49,324,0.0
11985,g4dn.8xlarge, Linux/UNIX, ap-northeast-2,1,188.37498630952396,224,188.37498630952396,224,0.0
3358,t3.medium, Red Hat Enterprise Linux, sa-east-1,0,26.30560000000012,328,26.30560000000001,328,0.0
3356,t3.medium, Red Hat Enterprise Linux, eu-west-2,0,23.447200000000056,316,23.44720000000001,316,0.0
3355,t3.medium, Red Hat Enterprise Linux, eu-west-1,0,23.805099999999914,323,23.805100000000014,323,0.0
3354,t3.medium, Red Hat Enterprise Linux, eu-north-1,0,23.506000000000103,322,23.50599999999999,322,0.0
3351,t3.medium, Red Hat Enterprise Linux, ap-southeast-2,0,23.952800000000025,316,23.95280000000001,316,0.0
3350,t3.medium, Red Hat Enterprise Linux, ap-southeast-1,0,24.635000000000034,325,24.635000000000016,325,0.0
3347,t3.medium, Red Hat Enterprise Linux, ap-northeast-1,0,24.263399999999947,318,24.263400000000004,318,0.0
12090,c5d.24xlarge, SUSE Linux, eu-north-1,0,249.70484583333405,177,249.70484583333325,177,0.0
270,r5.12xlarge, SUSE Linux, ap-northeast-2,0,163.16371666666717,178,163.1637166666667,178,0.0
3344,t3.medium, Linux/UNIX, us-east-2,0,4.950000000000037,396,4.950000000000003,396,0.0
3343,t3.medium, Linux/UNIX, us-east-1,0,4.950000000000037,396,4.950000000000003,396,0.0
3342,t3.medium, Linux/UNIX, sa-east-1,0,7.999199999999999,396,7.9992,396,0.0
3340,t3.medium, Linux/UNIX, eu-west-2,0,5.623200000000002,396,5.623199999999998,396,0.0
3338,t3.medium, Linux/UNIX, eu-north-1,0,5.1479999999999695,396,5.148000000000003,396,0.0
12000,t3a.2xlarge, SUSE Linux, ap-northeast-1,0,66.73659166666664,287,66.73659166666665,287,0.0
12001,t3a.2xlarge, SUSE Linux, ap-northeast-2,0,42.516283333333476,179,42.51628333333331,179,0.0
3334,t3.medium, Linux/UNIX, ap-southeast-1,0,6.2567999999999495,396,6.2568,396,0.0
12003,t3a.2xlarge, SUSE Linux, ap-southeast-1,0,84.00801666666635,372,84.00801666666666,372,0.0
12005,t3a.2xlarge, SUSE Linux, ca-central-1,0,39.76456666666664,177,39.76456666666665,177,0.0
3333,t3.medium, Linux/UNIX, ap-south-1,0,5.30639999999997,396,5.3064,396,0.0
12007,t3a.2xlarge, SUSE Linux, eu-west-1,0,78.25213333333319,372,78.25213333333333,372,0.0
11977,c5n.4xlarge, SUSE Linux, ca-central-1,0,62.96926666666688,177,62.969266666666634,177,0.0
3365,i3.xlarge, Windows, ap-south-1,0,114.91919999999958,396,114.91920000000003,396,0.0
3366,i3.xlarge, Windows, ap-southeast-1,0,117.29519999999964,396,117.29519999999994,396,0.0
3369,i3.xlarge, Windows, eu-central-1,0,117.05759999999884,396,117.05760000000005,396,0.0
2130,d2.2xlarge, Windows, ap-northeast-1,0,288.0503999999978,396,288.0503999999998,396,0.0
2131,d2.2xlarge, Windows, ap-northeast-2,0,346.26239999999876,396,346.26239999999984,396,0.0
3410,i3en.12xlarge, Red Hat Enterprise Linux, ap-northeast-2,0,606.8387166666698,297,606.838716666667,297,0.0
3408,i3en.2xlarge, Windows, us-west-2,0,229.47843809523656,359,229.47843809523826,359,0.0
3406,i3en.2xlarge, Windows, us-east-2,0,210.29679999999885,329,210.29680000000008,329,0.0
3402,i3en.2xlarge, Windows, eu-west-2,0,155.7422416666669,228,155.74224166666667,228,0.0
2133,d2.2xlarge, Windows, ap-southeast-1,0,294.22799999999853,396,294.22800000000007,396,0.0
279,r5.12xlarge, SUSE Linux, eu-west-3,0,164.7072000000006,178,164.70719999999994,178,0.0
2134,d2.2xlarge, Windows, ap-southeast-2,0,294.22799999999853,396,294.22800000000007,396,0.0
2135,d2.2xlarge, Windows, ca-central-1,0,326.0663999999987,396,326.0663999999999,396,0.0
3393,i3en.3xlarge, Red Hat Enterprise Linux, us-west-2,0,172.8495999999999,322,172.84959999999995,322,0.0
11957,g4dn.xlarge, SUSE Linux, ap-northeast-2,0,54.60500833333325,178,54.60500833333333,178,0.0
2136,d2.2xlarge, Windows, eu-central-1,0,276.17039999999844,396,276.17040000000003,396,0.0
2137,d2.2xlarge, Windows, eu-north-1,0,311.57280000000185,396,311.5727999999998,396,0.0
11960,g4dn.xlarge, SUSE Linux, ap-southeast-2,0,62.19914583333309,197,62.19914583333332,197,0.0
3385,i3en.3xlarge, Red Hat Enterprise Linux, eu-central-1,0,198.96800000000155,323,198.96799999999993,323,0.0
3384,i3en.3xlarge, Red Hat Enterprise Linux, ca-central-1,0,108.50002083333312,143,108.50002083333332,143,0.0
2138,d2.2xlarge, Windows, eu-west-1,0,262.15200000000146,396,262.1520000000002,396,0.0
3380,i3en.3xlarge, Red Hat Enterprise Linux, ap-northeast-2,0,180.6347750000005,297,180.63477500000008,297,0.0
3378,i3.xlarge, Windows, us-west-2,0,109.92960000000105,396,109.9296,396,0.0
3376,i3.xlarge, Windows, us-east-2,0,109.92960000000105,396,109.9296,396,0.0
11967,g4dn.xlarge, SUSE Linux, sa-east-1,0,67.71790833333336,178,67.71790833333333,178,0.0
3373,i3.xlarge, Windows, eu-west-3,0,115.8695999999988,396,115.86960000000006,396,0.0
3372,i3.xlarge, Windows, eu-west-2,0,115.8695999999988,396,115.86960000000006,396,0.0
3371,i3.xlarge, Windows, eu-west-1,0,113.73119999999952,396,113.73120000000007,396,0.0
278,r5.12xlarge, SUSE Linux, eu-west-2,0,169.96766666666682,178,169.96766666666676,178,0.0
3370,i3.xlarge, Windows, eu-north-1,0,111.59280000000037,396,111.59279999999998,396,0.0
12008,t3a.2xlarge, SUSE Linux, eu-west-2,0,40.49028333333326,178,40.49028333333335,178,0.0
12009,t3a.2xlarge, SUSE Linux, eu-west-3,0,40.49028333333326,178,40.49028333333335,178,0.0
3331,t3.medium, Linux/UNIX, ap-northeast-1,0,6.454800000000052,396,6.454799999999996,396,0.0
268,g2.2xlarge, Windows, us-west-2,0,123.55199999999935,396,123.55200000000004,396,0.0
12056,i3en.12xlarge, SUSE Linux, eu-west-2,0,359.38996666666765,178,359.3899666666666,178,0.0
3301,i3en.12xlarge, Linux/UNIX, ap-northeast-1,0,630.1008000000053,329,630.1007999999998,329,0.0
264,g2.2xlarge, Windows, eu-central-1,0,144.77760000000018,396,144.77759999999995,396,0.0
2152,t3a.large, Windows, eu-west-1,0,19.381199999999875,372,19.38120000000001,372,0.0
262,g2.2xlarge, Windows, ap-southeast-1,0,182.16000000000014,396,182.16000000000008,396,0.0
3292,i3.2xlarge, Red Hat Enterprise Linux, eu-north-1,0,104.84319999999948,322,104.84319999999997,322,0.0
12064,z1d.2xlarge, SUSE Linux, ap-northeast-2,0,70.39333333333352,178,70.39333333333335,178,0.0
3288,i3.2xlarge, Red Hat Enterprise Linux, ap-southeast-1,0,115.53439999999952,326,115.5344,326,0.0
260,g2.2xlarge, SUSE Linux, us-west-2,0,116.82000000000058,396,116.82,396,0.0
3286,i3.2xlarge, Red Hat Enterprise Linux, ap-northeast-2,0,110.82319999999952,317,110.82319999999996,317,0.0
257,g2.2xlarge, SUSE Linux, eu-west-1,0,122.99759999999895,396,122.9976,396,0.0
2155,t3a.large, Windows, sa-east-1,0,12.644928787878824,198,12.644928787878795,198,0.0
12070,z1d.2xlarge, SUSE Linux, eu-west-2,0,69.26151666666668,178,69.26151666666668,178,0.0
3282,i3en.metal, Windows, us-east-2,0,1737.5230857142803,227,1737.5230857142856,227,0.0
12072,z1d.2xlarge, SUSE Linux, us-east-2,0,63.09531666666642,182,63.09531666666663,182,0.0
254,g2.2xlarge, SUSE Linux, ap-southeast-1,0,158.40000000000117,396,158.4000000000001,396,0.0
12074,z1d.2xlarge, SUSE Linux, us-west-2,0,132.22886666666642,396,132.22886666666662,396,0.0
12075,a1.large, SUSE Linux, ap-northeast-1,0,25.875387500000173,248,25.8753875,248,0.0
12076,a1.large, SUSE Linux, ap-south-1,0,17.584583333333295,182,17.584583333333338,182,0.0
12077,a1.large, SUSE Linux, ap-southeast-1,0,15.331570833333378,162,15.33157083333333,162,0.0
2157,t3a.large, Windows, us-east-2,0,18.674400000000066,372,18.674400000000006,372,0.0
12082,a1.large, SUSE Linux, us-east-2,0,16.824725000000065,182,16.82472499999999,182,0.0
2161,m4.xlarge, SUSE Linux, ap-northeast-2,0,28.462200000000053,178,28.462199999999992,178,0.0
3269,t3.micro, Windows, us-west-2,0,4.8708000000000125,396,4.870800000000001,396,0.0
12086,c5d.24xlarge, SUSE Linux, ap-southeast-1,0,282.2021916666661,177,282.20219166666664,177,0.0
